mode,load,0_efficientnet_b5-8,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,1.0,0.0064373016357421875,0.008106231689453125,0.000476837158203125
mig,1.0,0.0050067901611328125,0.010728836059570312,0.000476837158203125
