mode,load,0_efficientnet_b5-8,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,1.0,508.2395134673822,84.90641248836012,141.3513553753262
mig,1.0,466.031033975591,94.59772289160901,144.93469450079337
