mode,load,0_vgg13-4,1_densenet169-16,2_efficientnet_b6-4
mps-uncap,1.0,880.5641800791078,439.59263591710027,133.11165815838706
mig,1.0,659.6309463301574,443.85057954098835,201.4676061894673
