mode,load,0_vgg13-4,1_densenet169-16,2_efficientnet_b6-4
mps-uncap,1.0,5.719947814941405,37.41707801818848,31.589031219482422
mig,1.0,6.2541961669921875,37.38131523132324,20.340847969055176
