mode,load,0_squeezenet1_1-2,1_squeezenet1_1-2,2_squeezenet1_1-2,3_squeezenet1_1-2
mig,1.0,0.000476837158203125,0.0064373016357421875,0.000476837158203125,0.005245208740234375
