mode,load,0_densenet121-2,1_mobilenet_v2-8,2_vgg13-32
mps-uncap,0.8,147.2313404083252,113.04783821105957,164.71052169799805
mps-uncap,0.9,477.0314693450928,157.09424018859863,386.02423667907715
mps-uncap,1.0,1045.0215339660645,902.381181716919,867.0578002929688
mps-uncap,0.5,71.36225700378418,47.56951332092285,58.35771560668945
mps-uncap,0.6,70.33014297485352,66.26391410827637,103.8966178894043
mps-uncap,0.7,104.86507415771484,93.55974197387695,125.04267692565918
mps-uncap,0.1,19.225597381591797,4.759550094604492,20.610570907592773
mps-uncap,0.2,18.593788146972656,15.072345733642578,27.881145477294922
mps-uncap,0.3,31.082630157470703,20.831823348999023,37.49251365661621
mps-uncap,0.4,33.576250076293945,24.24144744873047,42.705535888671875
