mode,load,0_densenet121-2,1_mobilenet_v2-8,2_vgg13-32
mps-uncap,0.8,43.848276138305664,29.792690277099627,54.55875396728513
mps-uncap,0.9,188.5693073272706,72.91922569274901,159.11087989807132
mps-uncap,1.0,515.8598423004155,726.9723415374756,575.5040645599365
mps-uncap,0.5,6.20436668395998,9.18526649475098,17.812657356262207
mps-uncap,0.6,18.754124641418457,11.469554901123061,27.60756015777588
mps-uncap,0.7,33.43949317932129,16.826963424682617,42.983436584472685
mps-uncap,0.1,0.06990432739257814,0.0629425048828125,0.07238388061523438
mps-uncap,0.2,0.07033348083496094,0.07104873657226562,4.866790771484381
mps-uncap,0.3,1.0167598724365274,2.525615692138671,10.732460021972658
mps-uncap,0.4,5.625152587890636,4.537105560302735,13.656091690063478
