mode,load,0_densenet121-2,1_mobilenet_v2-8,2_vgg13-32
mps-uncap,0.8,0.06079673767089844,1.3966560363769531,13.524413108825684
mps-uncap,0.9,27.68838405609131,13.853788375854492,46.46182060241699
mps-uncap,1.0,158.30063819885254,95.62134742736816,138.91935348510742
mps-uncap,0.5,0.05698204040527344,0.04792213439941406,0.05805492401123047
mps-uncap,0.6,0.054717063903808594,0.04649162292480469,3.319382667541504
mps-uncap,0.7,0.05936622619628906,0.04673004150390625,10.41555404663086
mps-uncap,0.1,0.059604644775390625,0.05698204040527344,0.06103515625
mps-uncap,0.2,0.06175041198730469,0.051975250244140625,0.05936622619628906
mps-uncap,0.3,0.059604644775390625,0.05316734313964844,0.0553131103515625
mps-uncap,0.4,0.062465667724609375,0.051021575927734375,0.04982948303222656
