mode,load,0_densenet121-2,1_mobilenet_v2-8,2_vgg13-32
mps-uncap,0.8,196.35391235351562,129.6236515045166,181.51307106018066
mps-uncap,0.9,525.8331298828125,171.4799404144287,402.4074077606201
mps-uncap,1.0,1059.7293376922607,917.6971912384033,883.6486339569092
mps-uncap,0.5,78.80306243896484,56.461334228515625,74.01132583618164
mps-uncap,0.6,119.3552017211914,82.87882804870605,120.41187286376953
mps-uncap,0.7,138.10086250305176,109.62057113647461,141.49141311645508
mps-uncap,0.1,36.278724670410156,16.230344772338867,35.30597686767578
mps-uncap,0.2,34.92546081542969,30.412912368774414,42.90461540222168
mps-uncap,0.3,54.30412292480469,36.12160682678223,52.68239974975586
mps-uncap,0.4,54.0158748626709,38.9864444732666,58.83455276489258
