mode,load,0_densenet121-2,1_mobilenet_v2-8,2_vgg13-32
mps-uncap,0.8,36.38792037963867,14.249682426452637,29.30450439453125
mps-uncap,0.9,64.22984600067139,27.982234954833984,62.77728080749512
mps-uncap,1.0,201.79271697998047,109.9846363067627,155.5027961730957
mps-uncap,0.5,16.88075065612793,7.983684539794922,15.543699264526367
mps-uncap,0.6,19.069552421569824,9.232044219970703,18.575668334960938
mps-uncap,0.7,27.050018310546875,12.06815242767334,25.88033676147461
mps-uncap,0.1,17.00758934020996,6.065964698791504,14.662623405456543
mps-uncap,0.2,17.80116558074951,6.009101867675781,14.6636962890625
mps-uncap,0.3,17.885446548461914,6.331443786621094,14.871597290039062
mps-uncap,0.4,17.19069480895996,6.342887878417969,15.230655670166016
