mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,3251.004679203034,704.2276191711426,3951.442437171936
mps-uncap,0.9,5755.159616470337,8566.003966331482,13482.099471092222
mps-uncap,1.0,11048.460750579834,12749.539847373962,18442.339839935303
mps-uncap,0.5,6.407711505889887,60.5331969261169,121.10468626022337
mps-uncap,0.6,7.801494598388671,148.3316326141357,137.56938695907596
mps-uncap,0.7,22.858266830444332,204.2268109321595,386.8686008453369
mps-uncap,0.1,2.7649402618408203,42.03602075576785,44.159736633300774
mps-uncap,0.2,3.4647321701049787,37.54606246948247,44.06326293945308
mps-uncap,0.3,4.225425720214847,42.54444122314452,50.6576299667359
mps-uncap,0.4,4.399597644805899,57.368118762970006,71.34391307830809
