mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,1.4483928680419922,13.182592391967773,16.0064697265625
mps-uncap,0.9,1.4390945434570312,13.88394832611084,17.0243501663208
mps-uncap,1.0,1.4400482177734375,13.664984703063965,17.287492752075195
mps-uncap,0.5,1.30462646484375,12.875843048095703,16.241168975830078
mps-uncap,0.6,1.3131141662597652,12.711000442504883,16.585445404052738
mps-uncap,0.7,1.4150142669677734,12.964200973510742,16.21994972229004
mps-uncap,0.1,1.3968944549560547,23.7734317779541,26.763105392456055
mps-uncap,0.2,1.3668537139892578,19.789886474609386,18.369770050048828
mps-uncap,0.3,1.3651847839355469,14.680147171020508,17.611026763916016
mps-uncap,0.4,1.2509822845458984,13.560700416564943,16.571807861328125
