mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,1.095414161682129,12.815475463867188,15.538454055786133
mps-uncap,0.9,1.013040542602539,13.230562210083008,16.31474494934082
mps-uncap,1.0,1.0080337524414062,13.034939765930176,16.565799713134766
mps-uncap,0.5,0.9202957153320312,12.197375297546387,15.583992004394531
mps-uncap,0.6,0.9357929229736328,12.385368347167969,15.668749809265137
mps-uncap,0.7,1.0471343994140625,12.413740158081055,15.725374221801758
mps-uncap,0.1,1.3072490692138672,20.812392234802246,18.183231353759766
mps-uncap,0.2,1.2707710266113281,13.34238052368164,16.39270782470703
mps-uncap,0.3,1.0204315185546875,12.684822082519531,15.647053718566895
mps-uncap,0.4,0.9150505065917969,12.442827224731445,15.438556671142578
