mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,0.762939453125,12.490510940551758,15.26188850402832
mps-uncap,0.9,0.7917881011962891,12.468099594116211,15.768766403198242
mps-uncap,1.0,0.8335113525390625,12.370824813842773,16.541242599487305
mps-uncap,0.5,0.7588863372802734,12.018442153930664,15.203475952148438
mps-uncap,0.6,0.7579326629638672,12.26186752319336,15.27714729309082
mps-uncap,0.7,0.7531642913818359,12.119770050048828,15.24209976196289
mps-uncap,0.1,0.7786750793457031,12.151241302490234,15.017032623291016
mps-uncap,0.2,0.7574558258056641,11.928796768188477,14.977455139160156
mps-uncap,0.3,0.759124755859375,12.045621871948242,14.951944351196289
mps-uncap,0.4,0.7536411285400391,12.235403060913086,14.980077743530273
