mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,1377.4751424789429,204.8652172088623,1723.8047122955322
mps-uncap,0.9,2909.158229827881,3911.7343425750732,6924.548983573914
mps-uncap,1.0,5668.169975280762,6774.415373802185,9738.443613052368
mps-uncap,0.5,0.2199411392211914,5.091071128845215,9.715557098388672
mps-uncap,0.6,0.6284713745117188,11.148452758789062,20.068049430847168
mps-uncap,0.7,2.4889707565307617,22.65024185180664,63.08603286743164
mps-uncap,0.1,0.026702880859375,0.03266334533691406,0.031948089599609375
mps-uncap,0.2,0.026702880859375,0.029325485229492188,0.028133392333984375
mps-uncap,0.3,0.026226043701171875,0.028371810913085938,0.029921531677246094
mps-uncap,0.4,0.020742416381835938,0.8678436279296875,2.3180246353149414
