mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,0.7433891296386719,12.231826782226562,14.839887619018555
mps-uncap,0.9,0.736236572265625,11.951446533203125,15.045642852783203
mps-uncap,1.0,0.7314682006835938,11.910200119018555,15.472173690795898
mps-uncap,0.5,0.7443428039550781,11.95526123046875,15.1214599609375
mps-uncap,0.6,0.7402896881103516,12.18557357788086,15.162944793701172
mps-uncap,0.7,0.7376670837402344,11.833906173706055,15.11526107788086
mps-uncap,0.1,0.7627010345458984,12.092828750610352,14.922142028808594
mps-uncap,0.2,0.7452964782714844,11.863231658935547,14.92762565612793
mps-uncap,0.3,0.7469654083251953,11.957883834838867,14.90330696105957
mps-uncap,0.4,0.7386207580566406,12.150287628173828,14.901876449584961
