mode,load,0_alexnet-2,1_densenet121-8,2_efficientnet_b5-2
mps-uncap,0.8,2897.908306121826,555.8382987976075,3712.7925872802734
mps-uncap,0.9,5281.416416168213,7403.573632240295,12045.30930519104
mps-uncap,1.0,10046.723985671997,11644.588923454285,16600.18539428711
mps-uncap,0.5,2.151966094970703,25.51896572113038,45.184683799743645
mps-uncap,0.6,3.0704021453857413,46.87438011169435,69.81375217437747
mps-uncap,0.7,11.096358299255375,104.38721179962158,242.33779907226562
mps-uncap,0.1,0.45256614685058566,7.861495018005371,8.921909332275398
mps-uncap,0.2,0.8664131164550781,11.72094345092774,13.970899581909185
mps-uncap,0.3,1.140379905700684,13.025760650634767,17.785549163818356
mps-uncap,0.4,1.3486146926879883,19.656133651733406,25.943732261657715
