mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,100.15463829040527,51.18823051452637,30.79509735107422
mig,0.6,163.35034370422363,68.96352767944336,198.14729690551758
mps-uncap,0.7,140.75851440429688,53.852081298828125,31.27431869506836
mig,0.7,255.3269863128662,79.6501636505127,164.90983963012695
mps-uncap,0.8,166.49150848388672,74.31578636169434,35.70723533630371
mig,0.8,314.9576187133789,164.0486717224121,515.556812286377
mps-uncap,0.9,312.6044273376465,100.74090957641602,44.09670829772949
mig,0.9,569.2970752716064,245.92304229736328,531.0995578765869
mps-uncap,1.0,900.1224040985107,180.00173568725586,44.823408126831055
mig,1.0,1182.568073272705,1904.2444229125977,1908.6875915527344
mps-uncap,1.1,10588.788986206055,387.46023178100586,69.58627700805664
mig,1.1,9076.250553131104,10574.193716049194,10480.619668960571
mps-uncap,1.2,21602.23412513733,7432.801723480225,64.54253196716309
mig,1.2,17112.995862960815,16683.26997756958,17926.2273311615
mps-uncap,1.3,28891.082763671875,16076.383590698242,65.5980110168457
mig,1.3,22156.771183013916,20678.444385528564,21389.508962631226
