mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,30.83391904830933,13.322911262512207,12.489128112792974
mig,0.6,25.507411956787116,10.619163513183594,23.543360233306885
mps-uncap,0.7,33.18161964416497,13.696253299713135,13.267140388488766
mig,0.7,25.571467876434326,10.578262805938719,23.59733819961548
mps-uncap,0.8,36.4783501625061,14.400439262390137,13.163537979125978
mig,0.8,25.37146806716918,10.6359338760376,23.689157962799072
mps-uncap,0.9,40.5617666244507,14.851140975952148,13.494877815246578
mig,0.9,25.91883659362793,10.823500156402586,24.149537086486816
mps-uncap,1.0,42.59777069091797,15.519049167633048,13.685426712036143
mig,1.0,26.127853393554688,10.856580734252928,24.203531742095947
mps-uncap,1.1,43.897609710693345,15.678310394287111,13.566808700561522
mig,1.1,26.249036788940433,11.113109588623034,24.19420242309571
mps-uncap,1.2,44.35706138610841,16.089701652526852,13.51603507995604
mig,1.2,26.11272811889648,10.991597175598143,24.04385805130005
mps-uncap,1.3,44.89732027053832,15.910632610321045,13.557171821594237
mig,1.3,25.999467372894287,11.035554409027096,24.124460220336914
