mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,20.817351341247562,6.080436706542973,5.0090789794921875
mig,0.6,43.803071975708015,16.14031791687012,36.97361946105956
mps-uncap,0.7,26.863384246826193,7.628083229064941,5.798530578613282
mig,0.7,66.99535846710205,21.425986289978027,66.25416278839113
mps-uncap,0.8,45.72172164916993,11.951541900634766,6.530714035034181
mig,0.8,100.81207752227783,37.6213550567627,98.73421192169191
mps-uncap,0.9,90.8689260482788,22.008800506591793,8.851289749145506
mig,0.9,238.96193504333505,92.40753650665286,204.06651496887207
mps-uncap,1.0,442.2929286956787,55.382704734802296,10.409259796142578
mig,1.0,762.3661041259764,1607.5482368469238,1468.7492847442627
mps-uncap,1.1,9009.235715866089,216.39513969421387,13.593578338623047
mig,1.1,7893.420600891113,9423.867297172548,9129.849433898926
mps-uncap,1.2,19634.164810180664,6531.237697601318,14.950704574584961
mig,1.2,15188.031148910524,15242.801117897034,15396.902155876161
mps-uncap,1.3,26117.220139503483,14597.238397598268,16.87352657318116
mig,1.3,19705.33878803253,18531.753158569336,19250.689220428467
