mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,51.51118040084847,14.914221763610854,12.364635467529325
mig,0.6,87.82849311828616,31.980772018432546,88.10435295104982
mps-uncap,0.7,57.87866353988646,19.139766693115234,13.963382244110104
mig,0.7,144.4802808761596,44.09271240234372,118.69502067565921
mps-uncap,0.8,92.81636714935304,28.582339286804203,14.633722305297855
mig,0.8,198.14152717590304,74.46530342102058,264.86680030822754
mps-uncap,0.9,220.50786733627328,52.6630783081055,22.650465965270993
mig,0.9,382.1802139282227,171.0048675537108,429.38239574432373
mps-uncap,1.0,692.7640438079834,105.65987825393658,23.8191556930544
mig,1.0,1093.9268517494204,1775.3250598907468,1814.0336561203003
mps-uncap,1.1,10226.73701286316,315.2842879295349,28.581583499908447
mig,1.1,8908.280019760132,10519.205515384672,10313.851428031923
mps-uncap,1.2,21297.342336177826,7327.9221296310425,32.70208358764645
mig,1.2,16844.409475326534,16521.13074541092,17762.680604457855
mps-uncap,1.3,28574.282541275024,15925.094637870789,37.036745548248234
mig,1.3,21870.023071765896,20401.82151079178,21240.022201538086
