mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,14.091968536376953,4.2896270751953125,7.454156875610352
mig,0.6,22.057294845581055,7.52103328704834,20.119905471801758
mps-uncap,0.7,14.799118041992188,4.0950775146484375,7.69197940826416
mig,0.7,22.14992046356201,7.543325424194336,20.215988159179688
mps-uncap,0.8,16.2506103515625,4.28009033203125,8.033514022827148
mig,0.8,22.303223609924316,7.60650634765625,20.31111717224121
mps-uncap,0.9,17.426252365112305,4.5623779296875,8.331298828125
mig,0.9,22.580862045288086,7.684111595153809,20.479440689086914
mps-uncap,1.0,19.928693771362305,5.012392997741699,8.586406707763672
mig,1.0,22.797465324401855,7.76219367980957,20.71511745452881
mps-uncap,1.1,22.103309631347656,5.264639854431152,8.762359619140625
mig,1.1,22.85599708557129,7.7972412109375,20.75815200805664
mps-uncap,1.2,22.811532020568848,5.481958389282227,8.788347244262695
mig,1.2,22.849559783935547,7.805585861206055,20.763635635375977
mps-uncap,1.3,23.35834503173828,5.7228803634643555,8.889555931091309
mig,1.3,22.83322811126709,7.788896560668945,20.714282989501953
