mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,17.97926425933838,5.174160003662109,8.043050765991211
mig,0.6,30.10725975036621,10.95736026763916,24.965524673461914
mps-uncap,0.7,20.182132720947266,5.716204643249512,8.362174034118652
mig,0.7,38.182973861694336,12.813091278076172,35.07030010223389
mps-uncap,0.8,26.157855987548828,7.075309753417969,8.593559265136719
mig,0.8,46.358704566955566,17.8830623626709,44.403791427612305
mps-uncap,0.9,40.24040699005127,9.801387786865234,9.035587310791016
mig,0.9,94.87104415893555,33.41472148895264,77.26335525512695
mps-uncap,1.0,106.72926902770996,18.391966819763184,9.679317474365234
mig,1.0,380.2260160446167,747.9202747344971,438.53485584259033
mps-uncap,1.1,5111.88006401062,71.05386257171631,10.428786277770996
mig,1.1,4306.1864376068115,4456.325054168701,5697.954177856445
mps-uncap,1.2,10354.841232299805,4263.499975204468,10.934591293334961
mig,1.2,7976.4909744262695,8471.553444862366,7896.512508392334
mps-uncap,1.3,14722.17345237732,7472.620487213135,11.66844367980957
mig,1.3,10216.368675231934,9597.023963928223,10237.458229064941
