mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,43.48921775817871,19.107818603515625,15.885353088378906
mig,0.6,33.30874443054199,12.86768913269043,26.04532241821289
mps-uncap,0.7,46.279191970825195,21.22020721435547,16.709566116333008
mig,0.7,27.723312377929688,12.742280960083008,25.174856185913086
mps-uncap,0.8,46.77224159240723,24.042367935180664,19.127845764160156
mig,0.8,36.68832778930664,22.435426712036133,26.101350784301758
mps-uncap,0.9,45.76516151428223,21.20208740234375,16.1130428314209
mig,0.9,27.36496925354004,16.442060470581055,25.18606185913086
mps-uncap,1.0,49.178123474121094,21.395206451416016,15.78068733215332
mig,1.0,37.11295127868652,20.245790481567383,26.516199111938477
mps-uncap,1.1,47.87874221801758,22.832632064819336,19.02031898498535
mig,1.1,35.92824935913086,21.309852600097656,30.64107894897461
mps-uncap,1.2,48.03466796875,20.556926727294922,19.410371780395508
mig,1.2,40.326833724975586,25.701045989990234,38.2227897644043
mps-uncap,1.3,48.44236373901367,21.967649459838867,16.598939895629883
mig,1.3,29.08182144165039,15.669822692871094,25.311708450317383
