mode,load,0_resnet101-16,1_resnet18-16,2_vgg11-16
mps-uncap,0.6,21.611690521240245,8.25185775756836,9.675312042236328
mig,0.6,23.765277862548828,8.948731422424318,21.79694175720215
mps-uncap,0.7,23.75664710998535,9.1782808303833,9.780979156494142
mig,0.7,23.66461753845215,8.81953239440918,21.814846992492676
mps-uncap,0.8,26.11024379730225,9.784460067749023,9.900856018066406
mig,0.8,23.65398406982422,8.7275505065918,21.634936332702637
mps-uncap,0.9,28.148818016052246,10.778188705444336,10.01596450805664
mig,0.9,23.875761032104492,8.72337818145752,21.919965744018555
mps-uncap,1.0,32.156944274902344,11.585450172424316,10.184335708618164
mig,1.0,23.8680362701416,8.73112678527832,22.278571128845215
mps-uncap,1.1,34.312152862548835,11.92176342010498,10.282230377197266
mig,1.1,23.83260726928711,8.714032173156738,22.245359420776367
mps-uncap,1.2,37.714600563049316,12.231683731079102,10.28175354003906
mig,1.2,23.8203763961792,8.726358413696289,22.226476669311523
mps-uncap,1.3,38.913559913635254,12.560939788818361,10.35757064819336
mig,1.3,23.961210250854492,8.81495475769043,22.312307357788082
