mode,load,0_efficientnet_b7-8,1_mobilenet_v3_small-32,2_squeezenet1_1-16
mps-uncap,0.8,50.186872482299805,6.673574447631836,8.095264434814453
mps-uncap,0.9,899.7206687927246,29.253005981445312,172.8060245513916
mps-uncap,1.0,431.17690086364746,3598.8621711730957,1984.209418296814
mps-uncap,0.5,0.030994415283203125,0.027179718017578125,0.023603439331054688
mps-uncap,0.6,1.2569427490234375,1.341104507446289,0.024557113647460938
mps-uncap,0.7,11.056065559387207,2.237677574157715,1.8515586853027344
mps-uncap,0.1,0.04267692565917969,0.030040740966796875,0.03886222839355469
mps-uncap,0.2,0.03695487976074219,0.029325485229492188,0.026941299438476562
mps-uncap,0.3,0.03147125244140625,0.0286102294921875,0.026941299438476562
mps-uncap,0.4,0.030755996704101562,0.025987625122070312,0.026226043701171875
