mode,load,0_efficientnet_b7-8,1_mobilenet_v3_small-32,2_squeezenet1_1-16
mps-uncap,0.8,32.66804218292236,7.906198501586914,5.935525894165039
mps-uncap,0.9,33.265066146850586,8.144140243530273,6.144237518310547
mps-uncap,1.0,30.015230178833008,9.288740158081055,6.2264442443847665
mps-uncap,0.5,28.057003021240234,8.127927780151367,4.963469505310059
mps-uncap,0.6,29.023170471191406,8.065366744995119,5.037665367126465
mps-uncap,0.7,31.079959869384766,7.5173139572143555,5.7096242904663095
mps-uncap,0.1,38.484907150268555,10.169100761413574,4.708743095397951
mps-uncap,0.2,25.502800941467285,9.918045997619629,4.769730567932128
mps-uncap,0.3,24.830913543701175,9.532904624938965,5.037975311279298
mps-uncap,0.4,26.625394821166996,8.279848098754885,5.205726623535156
