mode,load,0_efficientnet_b7-8,1_mobilenet_v3_small-32,2_squeezenet1_1-16
mps-uncap,0.8,641.2324905395508,110.37039756774902,155.653715133667
mps-uncap,0.9,2535.8245372772217,192.49868392944336,671.4801788330078
mps-uncap,1.0,2110.454320907593,8219.99740600586,5830.133438110352
mps-uncap,0.5,64.00132179260254,51.26786231994629,20.84183692932129
mps-uncap,0.6,139.04094696044922,56.17046356201172,20.649194717407227
mps-uncap,0.7,148.38862419128418,65.27924537658691,43.42389106750488
mps-uncap,0.1,37.35494613647461,18.14126968383789,6.68644905090332
mps-uncap,0.2,71.19035720825195,25.73847770690918,10.443687438964844
mps-uncap,0.3,51.17940902709961,26.874065399169922,14.27769660949707
mps-uncap,0.4,62.699079513549805,29.49380874633789,21.49033546447754
