mode,load,0_densenet161-4,1_mobilenet_v2-32,2_resnet152-16
mps-uncap,0.8,33.17666053771973,9.512782096862793,33.77068042755127
mps-uncap,0.9,32.859086990356445,10.362505912780762,35.36391258239746
mps-uncap,1.0,33.02001953125,10.540366172790527,35.4311466217041
mps-uncap,0.5,19.071102142333984,8.661270141601562,22.892475128173828
mps-uncap,0.6,19.52385902404785,8.797168731689453,25.06852149963379
mps-uncap,0.7,22.890806198120117,9.282112121582031,29.97756004333496
mps-uncap,0.1,28.892993927001953,9.597301483154297,24.440288543701172
mps-uncap,0.2,19.50836181640625,9.171724319458008,22.519350051879883
mps-uncap,0.3,18.886208534240723,8.791923522949219,20.931720733642578
mps-uncap,0.4,19.035696983337402,8.367300033569336,20.01357078552246
