mode,load,0_densenet161-4,1_mobilenet_v2-32,2_resnet152-16
mps-uncap,0.8,41.864633560180664,16.38317108154297,40.4970645904541
mps-uncap,0.9,36.298274993896484,16.82591438293457,39.293766021728516
mps-uncap,1.0,36.32545471191406,15.880823135375977,38.97690773010254
mps-uncap,0.5,34.88802909851074,16.633987426757812,37.082672119140625
mps-uncap,0.6,34.5458984375,16.974687576293945,39.12830352783203
mps-uncap,0.7,35.49957275390625,17.40860939025879,38.64312171936035
mps-uncap,0.1,38.236141204833984,17.485380172729492,34.9273681640625
mps-uncap,0.2,33.27679634094238,17.832279205322266,36.07988357543945
mps-uncap,0.3,32.81450271606445,17.242431640625,36.370038986206055
mps-uncap,0.4,38.770437240600586,17.507553100585938,34.590959548950195
