mode,load,0_densenet161-4,1_mobilenet_v2-32,2_resnet152-16
mps-uncap,0.8,16.341209411621094,6.246328353881836,14.90473747253418
mps-uncap,0.9,17.259836196899414,9.15074348449707,29.975414276123047
mps-uncap,1.0,24.742603302001953,6.458044052124023,26.185035705566406
mps-uncap,0.5,16.614913940429688,6.220102310180664,14.783143997192383
mps-uncap,0.6,16.468286514282227,6.21342658996582,14.705657958984375
mps-uncap,0.7,16.189098358154297,6.220579147338867,14.680624008178711
mps-uncap,0.1,16.69597625732422,6.272554397583008,14.939308166503906
mps-uncap,0.2,16.115188598632812,6.237983703613281,14.611244201660156
mps-uncap,0.3,16.347646713256836,6.235361099243164,14.644861221313477
mps-uncap,0.4,16.24917984008789,6.2313079833984375,14.683246612548828
