mode,load,0_densenet161-4,1_mobilenet_v2-32,2_resnet152-16
mps-uncap,0.8,667.8553771972652,134.89629745483393,467.63988971710256
mps-uncap,0.9,435.2579116821289,2237.459897994995,833.5183238983153
mps-uncap,1.0,2729.3835830688477,7188.038690090179,6350.220718383789
mps-uncap,0.5,71.11713886260988,42.62357711791988,87.64180421829218
mps-uncap,0.6,82.03991889953615,51.95643901824951,94.96918678283689
mps-uncap,0.7,130.90242385864266,85.07033824920653,192.19207763671875
mps-uncap,0.1,49.9100375175476,20.648527145385746,45.71641921997067
mps-uncap,0.2,44.55239295959472,23.054018020629893,49.97341632843015
mps-uncap,0.3,47.04339981079107,29.21752452850342,53.07883262634275
mps-uncap,0.4,53.382341861724846,30.922672748565695,58.21281909942625
