mode,load,0_densenet161-4,1_mobilenet_v2-32,2_resnet152-16
mps-uncap,0.8,16.2811279296875,6.195545196533203,14.892578125
mps-uncap,0.9,16.72220230102539,6.283760070800781,19.709110260009766
mps-uncap,1.0,22.240400314331055,6.34002685546875,23.33974838256836
mps-uncap,0.5,16.344547271728516,6.198883056640625,14.737606048583984
mps-uncap,0.6,16.276836395263672,6.201982498168945,14.681577682495117
mps-uncap,0.7,16.141414642333984,6.200313568115234,14.656543731689453
mps-uncap,0.1,16.525983810424805,6.230592727661133,14.908552169799805
mps-uncap,0.2,16.01552963256836,6.224155426025391,14.594554901123047
mps-uncap,0.3,16.216516494750977,6.217241287231445,14.618873596191406
mps-uncap,0.4,16.183137893676758,6.215333938598633,14.66989517211914
