mode,load,0_inception_v3-4,1_resnet101-32,2_resnet34-32
mps-uncap,0.8,63.38796615600585,214.6497249603273,60.707044601440444
mps-uncap,0.9,160.07540225982663,3268.4911012649536,3437.372636795044
mps-uncap,1.0,3072.7301597595224,8247.798800468445,3814.3022060394287
mps-uncap,0.5,13.078022003173835,27.959346771240245,15.918445587158207
mps-uncap,0.6,14.614295959472656,48.97737503051757,21.760702133178764
mps-uncap,0.7,35.43214797973632,131.76240921020508,51.82547569274904
mps-uncap,0.1,0.05261898040771485,0.05488395690917969,0.051021575927734375
mps-uncap,0.2,7.199287414550801,11.258840560913086,3.0167102813720703
mps-uncap,0.3,8.260869979858398,15.321588516235355,5.905032157897947
mps-uncap,0.4,8.06541442871094,23.96948337554932,9.845256805419922
