mode,load,0_inception_v3-4,1_resnet101-32,2_resnet34-32
mps-uncap,0.8,223.29974174499512,460.48712730407715,184.83281135559082
mps-uncap,0.9,451.74694061279297,3602.634906768799,3806.943416595459
mps-uncap,1.0,3737.3547554016113,9319.285154342651,4304.421901702881
mps-uncap,0.5,64.79525566101074,154.31451797485352,83.9846134185791
mps-uncap,0.6,83.07099342346191,165.25673866271973,84.5649242401123
mps-uncap,0.7,141.47138595581055,373.8439083099365,183.06255340576172
mps-uncap,0.1,43.120384216308594,50.726890563964844,34.94429588317871
mps-uncap,0.2,48.86198043823242,66.49565696716309,33.796072006225586
mps-uncap,0.3,44.69466209411621,85.50119400024414,41.29338264465332
mps-uncap,0.4,47.97840118408203,109.62438583374023,61.8133544921875
