mode,load,0_inception_v3-4,1_resnet101-32,2_resnet34-32
mps-uncap,0.8,8.701801300048828,19.677162170410156,6.920576095581055
mps-uncap,0.9,8.785486221313477,23.423433303833008,8.471250534057617
mps-uncap,1.0,8.78000259399414,24.313926696777344,7.302761077880859
mps-uncap,0.5,8.485794067382812,19.59371566772461,6.797552108764648
mps-uncap,0.6,8.600234985351562,19.680261611938477,6.774663925170898
mps-uncap,0.7,8.430957794189453,19.694805145263672,6.608009338378906
mps-uncap,0.1,9.813547134399414,19.596576690673828,6.8454742431640625
mps-uncap,0.2,8.580207824707031,19.488811492919922,6.9122314453125
mps-uncap,0.3,8.60142707824707,19.549846649169922,6.826639175415039
mps-uncap,0.4,8.629798889160156,19.568681716918945,6.816625595092773
