mode,load,0_inception_v3-4,1_resnet101-32,2_resnet34-32
mps-uncap,0.8,10.443687438964844,56.19359016418457,13.209342956542969
mps-uncap,0.9,48.99954795837402,2220.188021659851,2122.833490371704
mps-uncap,1.0,2456.5987586975098,3638.956665992737,2170.5245971679688
mps-uncap,0.5,0.026226043701171875,0.028371810913085938,0.026702880859375
mps-uncap,0.6,0.0247955322265625,5.645155906677246,0.04398822784423828
mps-uncap,0.7,1.2085437774658203,24.44601058959961,8.167743682861328
mps-uncap,0.1,0.04267692565917969,0.041484832763671875,0.04124641418457031
mps-uncap,0.2,0.03218650817871094,0.04076957702636719,0.030279159545898438
mps-uncap,0.3,0.02944469451904297,0.029802322387695312,0.028371810913085938
mps-uncap,0.4,0.027179718017578125,0.02968311309814453,0.025987625122070312
