mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,229.54440116882324,38.4979248046875,54.12149429321289
mps-uncap,0.9,266.5135860443115,105.47256469726562,107.24210739135742
mps-uncap,1.0,678.8671016693115,261.6136074066162,207.8685760498047
mps-uncap,0.5,60.370445251464844,27.312517166137695,26.42035484313965
mps-uncap,0.6,84.95497703552246,35.63046455383301,32.7754020690918
mps-uncap,0.7,166.75734519958496,36.446332931518555,47.949790954589844
mps-uncap,0.1,53.58743667602539,21.91615104675293,13.109445571899414
mps-uncap,0.2,63.5986328125,29.70600128173828,17.127513885498047
mps-uncap,0.3,62.62540817260742,32.56654739379883,333.9266777038574
mps-uncap,0.4,64.80574607849121,30.385971069335938,20.636796951293945
