mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,124.69899654388448,24.805469512939457,31.28499984741209
mps-uncap,0.9,191.10652208328253,58.76798629760741,58.886616230010986
mps-uncap,1.0,614.8337817192078,221.95353507995648,180.89560031890875
mps-uncap,0.5,47.3691654205323,18.743805885314874,16.245028972625732
mps-uncap,0.6,55.97858905792234,18.676605224609396,17.69565582275391
mps-uncap,0.7,100.99005699157712,19.301595687866214,24.82713222503657
mps-uncap,0.1,43.89183998107909,15.140881538391113,9.104728698730469
mps-uncap,0.2,43.7677574157715,19.112432003021226,10.195317268371584
mps-uncap,0.3,43.90837669372561,21.025872230529806,12.258872985839824
mps-uncap,0.4,51.752257347106955,18.384699821472168,14.126720428466795
