mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,12.118101119995117,2.704620361328125,2.4950504302978516
mps-uncap,0.9,12.150049209594727,2.7077198028564453,2.500295639038086
mps-uncap,1.0,12.499094009399414,2.692699432373047,2.514362335205078
mps-uncap,0.5,12.17961311340332,2.7909278869628906,2.4967193603515625
mps-uncap,0.6,12.205123901367188,2.771139144897461,2.4993419647216797
mps-uncap,0.7,12.214183807373047,2.6857852935791016,2.4979114532470703
mps-uncap,0.1,12.213468551635742,2.73895263671875,2.5222301483154297
mps-uncap,0.2,12.200117111206055,2.7484893798828125,2.5017261505126953
mps-uncap,0.3,12.12930679321289,2.7434825897216797,2.5272369384765625
mps-uncap,0.4,12.194633483886719,2.760171890258789,2.521991729736328
