mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,12.154817581176758,2.748727798461914,2.5093555450439453
mps-uncap,0.9,12.182235717773438,2.763986587524414,2.5174617767333984
mps-uncap,1.0,12.626171112060547,2.772808074951172,2.5479793548583984
mps-uncap,0.5,12.20393180847168,2.8297901153564453,2.5110244750976562
mps-uncap,0.6,12.26949691772461,2.8214454650878906,2.513885498046875
mps-uncap,0.7,12.265205383300781,2.7313232421875,2.508401870727539
mps-uncap,0.1,12.22538948059082,2.7616024017333984,2.5386810302734375
mps-uncap,0.2,12.259721755981445,2.793550491333008,2.514362335205078
mps-uncap,0.3,12.15815544128418,2.798318862915039,2.537965774536133
mps-uncap,0.4,12.246370315551758,2.8090476989746094,2.537250518798828
