mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,16.884636878967285,4.6234130859375,5.906391143798828
mps-uncap,0.9,17.058753967285156,4.983186721801758,6.105804443359376
mps-uncap,1.0,17.441272735595703,5.267620086669922,6.229782104492188
mps-uncap,0.5,17.00420379638672,5.101966857910156,5.5901527404785165
mps-uncap,0.6,17.17238426208496,4.731130599975587,5.635476112365722
mps-uncap,0.7,16.765356063842773,4.63414192199707,5.862116813659668
mps-uncap,0.1,24.971294403076172,7.648754119873047,5.232810974121094
mps-uncap,0.2,25.175929069519043,7.661294937133789,5.186033248901367
mps-uncap,0.3,18.654394149780273,7.4176788330078125,5.204486846923828
mps-uncap,0.4,17.578125,6.09591007232666,5.311131477355957
