mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,108.58875513076788,21.240639686584483,26.590886116027793
mps-uncap,0.9,174.97822284698512,55.214881896972635,54.14837837219236
mps-uncap,1.0,597.5881814956665,218.48466873168988,176.1057710647583
mps-uncap,0.5,32.02357053756717,15.245227813720696,11.796493530273438
mps-uncap,0.6,41.198239326477044,15.293483734130863,13.405456542968777
mps-uncap,0.7,85.33654212951657,15.85005760192873,20.116932392120354
mps-uncap,0.1,24.160952568054196,8.531732559204103,4.499673843383789
mps-uncap,0.2,26.773831844329838,12.775118350982654,5.5666589736938485
mps-uncap,0.3,27.978286743164094,15.439283847808843,7.761192321777339
mps-uncap,0.4,37.906420230865486,13.74845266342163,9.403493404388406
