mode,load,0_densenet169-16,1_mobilenet_v3_large-2,2_resnet34-8
mps-uncap,0.8,60.28144359588624,12.902879714965827,15.904617309570316
mps-uncap,0.9,106.14223480224611,26.37004852294922,25.454878807067885
mps-uncap,1.0,459.64226722717285,105.55877685546876,114.2476081848145
mps-uncap,0.5,30.708289146423336,10.561895370483397,9.846639633178713
mps-uncap,0.6,37.758731842041016,9.468746185302743,10.17470359802246
mps-uncap,0.7,53.94339561462402,10.777091979980469,12.874889373779299
mps-uncap,0.1,26.283931732177738,10.084676742553714,5.5084228515625
mps-uncap,0.2,27.341532707214355,13.054227828979494,6.817150115966798
mps-uncap,0.3,28.744792938232422,13.397455215454102,7.872676849365234
mps-uncap,0.4,29.881000518798828,11.459994316101078,8.922100067138672
