mode,load,0_vgg16-4,1_vgg16-4,2_vgg16-4,3_vgg16-4
mig,0.1,10.35153865814209,10.395288467407227,10.4142427444458,20.45297622680664
mig,0.2,10.300159454345703,10.349750518798828,10.371923446655273,20.402073860168457
mig,0.3,10.25998592376709,10.291695594787598,10.329365730285645,20.32303810119629
mig,0.4,10.197639465332031,10.250210762023926,10.26010513305664,20.302534103393555
mig,0.5,10.185956954956055,10.232210159301758,10.248661041259766,20.294666290283203
mig,0.6,10.186195373535156,10.23244857788086,10.248661041259766,20.297765731811523
mig,0.7,10.20359992980957,10.242938995361328,10.260343551635742,20.33519744873047
mig,0.8,10.2386474609375,10.283112525939941,10.299444198608398,20.400524139404297
mig,0.9,10.341882705688477,10.386466979980469,10.402441024780273,20.581483840942383
mig,1.0,10.467529296875,10.506629943847656,10.523676872253418,20.827531814575195
