mode,load,0_vgg16-4,1_vgg16-4,2_vgg16-4,3_vgg16-4
mig,0.1,9.016425609588628,9.79969024658201,9.772102832794186,19.74034309387207
mig,0.2,12.36971855163561,15.517091751098615,11.891436576843237,22.519078254699693
mig,0.3,16.59962892532347,23.733804225921585,20.603775978088386,35.808997154235776
mig,0.4,30.63892602920535,22.10221290588378,24.031171798706104,44.198942184448185
mig,0.5,29.66528654098505,33.82566452026366,36.06632709503176,51.573991775512724
mig,0.6,42.16449737548825,43.057579994201724,52.74406433105458,95.78056097030634
mig,0.7,57.02051162719727,57.73916244506838,60.65540313720703,87.66286373138425
mig,0.8,86.25354290008544,78.51925373077424,93.7172675132753,228.21033000946045
mig,0.9,114.75108623504639,197.66679763793786,164.14696693420413,377.11964607238554
mig,1.0,343.2516574859619,299.98540878295825,490.41893005371116,2102.844724655152
