mode,load,0_vgg16-4,1_vgg16-4,2_vgg16-4,3_vgg16-4
mig,0.1,10.204792022705078,10.23721694946289,10.25390625,20.296335220336914
mig,0.2,10.18524169921875,10.224342346191406,10.249853134155273,20.262956619262695
mig,0.3,10.164976119995117,10.213613510131836,10.236740112304688,20.25604248046875
mig,0.4,10.165214538574219,10.206460952758789,10.227680206298828,20.239591598510742
mig,0.5,10.157108306884766,10.201454162597656,10.223150253295898,20.24984359741211
mig,0.6,10.162353515625,10.198593139648438,10.217428207397461,20.242929458618164
mig,0.7,10.166645050048828,10.202646255493164,10.210514068603516,20.251750946044922
mig,0.8,10.163068771362305,10.200977325439453,10.217666625976562,20.252704620361328
mig,0.9,10.174989700317383,10.205268859863281,10.231494903564453,20.26534080505371
mig,1.0,10.225296020507812,10.229825973510742,10.24174690246582,20.37334442138672
