mode,load,0_vgg16-4,1_vgg16-4,2_vgg16-4,3_vgg16-4
mig,0.1,0.07746219635009767,0.07414817810058602,0.07312297821044925,10.510444641113281
mig,0.2,4.762744903564456,6.302595138549805,5.330801010131836,10.505867004394531
mig,0.3,8.514237403869629,8.816671371459961,9.091353416442871,15.107941627502452
mig,0.4,10.240888595581056,9.648370742797857,10.108351707458496,19.958972930908203
mig,0.5,13.66713047027589,13.55278491973877,14.857769012451175,27.158403396606452
mig,0.6,19.513416290283207,19.186830520629886,21.490430831909194,41.37318134307863
mig,0.7,27.209019660949714,28.843164443969727,29.20823097229004,44.1208362579346
mig,0.8,39.39180374145508,43.40591430664064,46.02413177490234,88.66024017333984
mig,0.9,65.96159934997559,93.85552406311035,86.53888702392578,202.36377716064453
mig,1.0,238.64400386810306,208.67843627929685,263.80066871643055,1919.725513458252
