mode,load,0_resnet152-4,1_resnet34-2,2_vgg19-16
mps-uncap,0.8,166.41223430633548,66.37236595153806,120.12495517730713
mps-uncap,0.9,321.02415561676,104.42958831787075,217.80926704406735
mps-uncap,1.0,559.9925446510323,458.00320625305164,452.0975255966186
mps-uncap,0.5,55.9505820274353,23.345112800598127,42.77169466018673
mps-uncap,0.6,83.21801900863649,36.19000911712652,62.45253324508674
mps-uncap,0.7,101.0171794891356,46.19410037994381,73.110556602478
mps-uncap,0.1,29.62316513061524,11.350810527801515,20.322589874267578
mps-uncap,0.2,31.064171791076657,11.430912017822266,25.755691528320295
mps-uncap,0.3,39.83855247497557,17.75411128997804,30.365610122680664
mps-uncap,0.4,44.19827461242676,16.99907541275025,34.42129373550415
