mode,load,0_resnet152-4,1_resnet34-2,2_vgg19-16
mps-uncap,0.8,21.645545959472656,9.258270263671875,11.856913566589355
mps-uncap,0.9,35.980939865112305,10.889530181884766,12.196540832519531
mps-uncap,1.0,41.98122024536133,12.590646743774414,12.721061706542969
mps-uncap,0.5,17.171144485473633,4.843235015869141,11.196613311767578
mps-uncap,0.6,17.063498497009277,4.88126277923584,11.300086975097656
mps-uncap,0.7,17.843008041381836,7.93147087097168,11.513710021972656
mps-uncap,0.1,17.440319061279297,4.888057708740234,10.769963264465332
mps-uncap,0.2,17.24100112915039,4.762887954711914,10.745525360107422
mps-uncap,0.3,17.23170280456543,4.795074462890625,10.849595069885254
mps-uncap,0.4,17.590761184692383,4.750609397888184,10.91301441192627
