mode,load,0_resnet152-4,1_resnet34-2,2_vgg19-16
mps-uncap,0.8,47.03879356384277,16.973495483398438,13.342857360839844
mps-uncap,0.9,50.67038536071777,15.477657318115234,15.485286712646484
mps-uncap,1.0,47.91140556335449,17.806291580200195,15.674829483032227
mps-uncap,0.5,43.373823165893555,14.615058898925781,13.242959976196289
mps-uncap,0.6,48.64788055419922,16.83211326599121,13.623237609863281
mps-uncap,0.7,48.13838005065918,14.51563835144043,13.919591903686523
mps-uncap,0.1,24.77288246154785,12.471675872802734,12.15219497680664
mps-uncap,0.2,34.636497497558594,12.193918228149414,12.143611907958984
mps-uncap,0.3,39.54052925109863,12.474775314331055,12.358665466308594
mps-uncap,0.4,41.568756103515625,13.765811920166016,12.589454650878906
