mode,load,0_resnet152-4,1_resnet34-2,2_vgg19-16
mps-uncap,0.8,43.987369537353516,20.188808441162116,47.56383895874024
mps-uncap,0.9,96.04716300964357,44.1807508468628,75.25191307067871
mps-uncap,1.0,341.62628650665283,182.51771926879883,299.1121768951417
mps-uncap,0.5,7.877469062805176,5.498194694519046,14.061570167541502
mps-uncap,0.6,17.88959503173828,8.433818817138672,20.74460983276368
mps-uncap,0.7,27.943372726440437,12.373685836791992,28.99765968322754
mps-uncap,0.1,0.07009506225585938,0.07128715515136719,0.09820461273193369
mps-uncap,0.2,0.07166862487792969,0.06918907165527345,4.922556877136229
mps-uncap,0.3,2.1250247955322266,2.2789955139160205,8.392333984375
mps-uncap,0.4,6.156444549560547,3.099203109741211,9.720683097839357
