mode,load,0_resnet152-4,1_resnet34-2,2_vgg19-16
mps-uncap,0.8,65.69237870459234,125.8977665806641,943.0354408514719
mps-uncap,0.9,74.30519092695363,141.83587753976974,1077.228788498895
mps-uncap,1.0,91.29806596090083,154.2488475350812,1199.3281387568793
mps-uncap,0.5,38.71036295933858,79.70988266104166,618.2388667916279
mps-uncap,0.6,52.320512603656354,94.13207962432278,742.1151877439825
mps-uncap,0.7,58.26459203032122,111.63285070185827,866.7885948602748
mps-uncap,0.1,7.478108826897181,15.420338334606763,124.66516843416709
mps-uncap,0.2,14.723357785325089,30.350051692952064,238.1156254315721
mps-uncap,0.3,25.11173362237269,48.04485128982058,382.30852524402843
mps-uncap,0.4,33.425706468644336,61.126817712247686,467.1281942580084
