mode,load,0_resnet152-4,1_resnet34-2,2_vgg19-16
mps-uncap,0.8,45.02524852752686,14.773387908935545,13.067893981933594
mps-uncap,0.9,49.147796630859375,13.322138786315914,13.140325546264648
mps-uncap,1.0,47.1057939529419,15.733995437622069,13.260760307312012
mps-uncap,0.5,40.476977825164795,12.615447044372559,12.553043365478514
mps-uncap,0.6,46.9667387008667,13.859307765960695,12.652318477630617
mps-uncap,0.7,46.3167667388916,12.842226028442383,12.870597839355469
mps-uncap,0.1,23.03668975830078,10.94369173049927,11.51656866073608
mps-uncap,0.2,29.14062499999996,11.167402267456055,11.69701337814331
mps-uncap,0.3,35.54005622863769,11.627204418182375,11.909563541412354
mps-uncap,0.4,36.29755973815918,12.280886173248293,12.036063671112059
