mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,16.825838088989258,63.33190917968751,16.43693923950195
mig,1.0,26.960010528564457,36.888909339904785,4.3773651123046875
