mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,14.230489730834961,58.84599685668945,11.893749237060547
mig,1.0,25.6195068359375,35.11333465576172,4.124641418457031
