mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,16.82573318481445,63.331780433654785,16.436700820922848
mig,1.0,26.95986270904541,36.888694763183594,4.377288818359375
