mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,22.305965423583984,64.75114822387695,21.37923240661621
mig,1.0,36.91411018371582,46.085357666015625,11.918067932128906
