mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,16.333818435668945,61.10029220581055,14.964866638183596
mig,1.0,26.087570190429688,35.58039665222168,4.207611083984375
