mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,16.333580017089844,61.100053787231445,14.964628219604494
mig,1.0,26.087331771850586,35.58039665222168,4.207372665405273
