mode,load,0_vgg19-16,1_densenet169-16,2_mobilenet_v3_small-2
mps-uncap,1.0,13.091564178466797,52.34050750732422,4.127264022827148
mig,1.0,25.28834342956543,34.780263900756836,4.042625427246094
