mode,load,0_resnet18-32,1_densenet161-16,2_mobilenet_v3_small-8
mps-uncap,1.0,7.7915191650390625,34.08503532409668,6.997585296630859
mig,1.0,9.534358978271484,56.39052391052246,4.037380218505859
