mode,load,0_resnet18-32,1_densenet161-16,2_mobilenet_v3_small-8
mps-uncap,1.0,12.248492240905762,36.789374351501465,11.84295654296875
mig,1.0,11.234319210052494,57.80407905578613,4.300928115844727
