mode,load,0_resnet18-32,1_densenet161-16,2_mobilenet_v3_small-8
mps-uncap,1.0,6.105184555053711,24.15013313293457,4.117727279663086
mig,1.0,8.768558502197266,55.82261085510254,3.9861202239990234
